"Position","Player Name","Team Name","Nationality","Height","Weight","Age","Condition","Overall Rating"
"CB","B. GODEAU","GENT","BELGIUM",190,78,28,"C",72
"CB","T. LETSCHERT","AZ","NETHERLANDS",188,75,27,"C",72
"GK","D. ROEF","GENT","BELGIUM",187,84,26,"C",72
"CF","B. BALAJ","Free Agents","ALBANIA",188,78,29,"C",72
"CB","V. SASSO","SERVETTE","FRANCE",190,83,29,"C",72
"CF","A. HASSAN","OLYMPIAKOS PIRAEUS","EGYPT",191,85,27,"B",72
"DMF","V. PÁLSSON","Free Agents","ICELAND",186,84,29,"C",72
"LWF","V. RODRÍGUEZ","ELCHE BV","SPAIN",167,65,31,"D",72
"CMF","J. IRVINE","Free Agents","AUSTRALIA",189,77,27,"C",72
"RB","S. YAGO","CAEN","BURKINA FASO",180,77,28,"C",72
"LMF","J. MURPHY","CARDIFF B","ENGLAND",173,67,25,"C",72
"RWF","C. BEAUVUE","LA CORUÑA AB","FRANCE",174,66,32,"C",72
"LB","L. DE BOCK","ZULTE-WAREGEM","BELGIUM",179,74,28,"C",72
"CMF","M. DÁVILA","UNIÓN ESPAÑOLA","CHILE",172,67,29,"D",72
"CMF","F. MANRÍQUEZ","COQUIMBO UNIDO","CHILE",168,72,36,"C",72
"LWF","J. COPETE","EVERTON","COLOMBIA",187,73,32,"C",72
"CB","V. HUERTA","UNIVERSIDAD CATÓLICA","CHILE",185,77,27,"C",72
"CB","H. URREGO","CURICÓ UNIDO","COLOMBIA",181,72,28,"C",72
"CB","D. NOVARETTI","ROSARIO CENTRAL","ARGENTINA",193,90,35,"C",72
"AMF","A. POTUK","ANKARAGÜCÜ","TURKEY",177,72,29,"D",72
"AMF","A. MAXIM","GAZIANTEP FK","ROMANIA",178,70,30,"B",72
"AMF","C. SONGKRASIN","Free Agents","THAILAND",158,56,27,"C",72
"GK","M. CAILLARD","METZ","FRANCE",191,86,26,"C",72
"CF","L. DIONY","ANGERS","FRANCE",183,82,28,"B",72
"RB","L. DOS SANTOS","VALENCIENNES","FRANCE",177,70,27,"C",72
"LB","WILLIAM MATHEUS","CORITIBA","BRAZIL",181,73,30,"C",72
"CMF","MATTHEUS","SPORTING CP","BRAZIL",182,76,26,"C",72
"LWF","YUN IL-LOK","MONTPELLIER","REPUBLIC OF KOREA",178,65,28,"C",72
"RB","A. LOGASHOV","ROSTOV","RUSSIA",183,68,29,"C",72
"CF","EDERSON","FORTALEZA","BRAZIL",171,76,31,"C",72
"CMF","JUNINHO","AMÉRICA MINEIRO","BRAZIL",173,70,33,"C",72
"GK","HELTON LEITE","BENFICA","BRAZIL",196,93,30,"C",72
"CF","S. SÁEZ","UNIÓN LA CALERA","ARGENTINA",176,85,35,"C",72
"CB","C. VILCHES","UNIÓN LA CALERA","CHILE",182,78,37,"C",72
"LWF","P. PARRA","CURICÓ UNIDO","CHILE",176,70,26,"C",72
"LMF","C. CUEVAS","HUACHIPATO","CHILE",174,69,25,"C",72
"DMF","C. FUENTES","COLO COLO","CHILE",170,74,27,"C",72
"CF","P. RUBIO","ALIANZA LIMA","CHILE",178,72,31,"C",72
"CF","L. BENEGAS","PALESTINO","ARGENTINA",179,78,32,"B",72
"AMF","JORGINHO","ATLÉTICO GO","BRAZIL",180,60,29,"C",72
"CMF","D. BAKKER","ADO DEN HAAG","NETHERLANDS",181,71,25,"C",72
"LB","L. WOUDENBERG","HEERENVEEN","NETHERLANDS",179,70,26,"C",72
"LMF","D. EFREMOV","URAL","RUSSIA",180,70,25,"C",72
"CMF","A. BOUCHALAKIS","OLYMPIAKOS PIRAEUS","GREECE",186,76,27,"C",72
"CB","T. PEYRE","MECHELEN","FRANCE",184,75,28,"C",72
"DMF","L. ABERGEL","LORIENT","FRANCE",170,65,27,"D",72
"RB","M. MOROZIUK","RIZESPOR","UKRAINE",176,71,32,"C",72
"CF","R. GHOOCHANNEJHAD","PEC ZWOLLE","IRAN",180,76,33,"A",72
"CB","F. POGBA","SOCHAUX","GUINEA",189,93,30,"C",72
"CB","N. GYÖMBÉR","SALERNITANA","SLOVAKIA",189,79,28,"C",72
"LWF","R. IMPROTA","BENEVENTO","ITALY",179,73,27,"C",72
"CB","F. FONTANINI","NEWELL'S OLD BOYS","ARGENTINA",181,85,30,"C",72
"CF","L. ALBERTENGO","INDEPENDIENTE","ARGENTINA",185,75,29,"C",72
"CF","D. MENDOZA","HURACÁN","ARGENTINA",185,83,28,"C",72
"LB","E. INSÚA","AEK ATHENS","ARGENTINA",181,82,29,"C",72
"AMF","Y. MEJÍA","UNIÓN ESPAÑOLA","COLOMBIA",184,79,30,"C",72
"CB","L. AVELDAÑO","DEPORTES IQUIQUE","ARGENTINA",185,82,35,"C",72
"RB","J. GÓMEZ","LANÚS","ARGENTINA",174,66,27,"C",72
"CF","F. ANDRADA","ALDOSIVI","ARGENTINA",180,76,26,"C",72
"CMF","E. MÉNDEZ","ARSENAL DE SARANDÍ","ARGENTINA",186,87,31,"C",72
"CB","O. BENÍTEZ","PATRONATO","ARGENTINA",186,76,29,"C",72
"RWF","W. MONTOYA","RACING CLUB","ARGENTINA",173,72,27,"C",72
"LWF","ÁLVARO GARCÍA","VALLECAS BR","SPAIN",168,58,28,"C",72
"RB","S. MOREIRA","TOULOUSE","FRANCE",180,73,26,"B",72
"CB","A. FERRARI","SAMPDORIA","ITALY",191,80,26,"C",72
"CF","A. CERRI","CAGLIARI","ITALY",194,91,24,"C",72
"RWF","F. CARTABIA","LA CORUÑA AB","ARGENTINA",169,65,27,"C",72
"CB","S. VEGAS","Free Agents","CHILE",182,80,24,"C",72
"CB","J. FUENTES","ESTUDIANTES","CHILE",175,70,25,"C",72
"LWF","J. ZACARÍA","UNIVERSIDAD DE CHILE","ARGENTINA",172,76,30,"C",72
"CF","C. RIAÑO","CENTRAL CÓRDOBA SDE","ARGENTINA",179,80,32,"C",72
"LB","F. MILO","ARSENAL DE SARANDÍ","ARGENTINA",167,75,28,"C",72
"CF","J. RAMIS","VÉLEZ SARSFIELD","URUGUAY",178,77,31,"C",72
"RB","I. BALLIU","ALMERÍA RB","ALBANIA",172,63,28,"C",72
"LB","ABNER FELIPE","FARENSE","BRAZIL",179,73,24,"C",72
"RB","J. GÓMEZ","UNIÓN ESPAÑOLA","ARGENTINA",182,81,29,"C",72
"CMF","P. MOGILEVETS","RUBIN KAZAN","RUSSIA",183,70,27,"C",72
"CB","DAVID COSTAS","VIGO AB","SPAIN",184,71,25,"C",72
"GK","S. DIMITRIEVSKI","VALLECAS BR","NORTH MACEDONIA",188,81,27,"C",72
"CF","C. AKPOM","MIDDLESBROUGH RW","ENGLAND",183,81,25,"B",72
"LB","CARLINHOS","FORTALEZA","BRAZIL",168,73,34,"C",72
"CMF","P. GALDAMES","VÉLEZ SARSFIELD","CHILE",175,68,24,"C",72
"LWF","M. RAYHI","SPARTA ROTTERDAM","NETHERLANDS",178,76,26,"C",72
"AMF","R. VLOET","HERACLES","NETHERLANDS",187,76,25,"C",72
"CB","H. HERMANNSSON","BRØNDBY","ICELAND",189,81,25,"C",72
"CF","U. ÐURÐEVIC","GIJÓN RB","SERBIA",181,75,26,"A",72
"CF","C. ROBINSON","WEST BROMWICH WB","IRELAND",181,75,25,"A",72
"CB","W. KANON","Free Agents","CÔTE D'IVOIRE",188,85,27,"C",72
"DMF","H. REED","FULHAM W","ENGLAND",181,72,25,"C",72
"RB","K. ANZAI","PORTIMONENSE","JAPAN",172,64,25,"C",72
"LWF","CARLOS JR.","SANTA CLARA","BRAZIL",172,66,25,"C",72
"LB","A. ESPINO","CÁDIZ AA","URUGUAY",172,71,28,"E",72
"CB","M. LEMOS","FENERBAHÇE","URUGUAY",187,85,25,"B",72
"LWF","A. GÓMEZ","ALIANZA LIMA","PERU",176,70,27,"C",72
"AMF","C. GONZÁLES","SPORTING CRISTAL","PERU",175,71,28,"C",72
"CMF","M. LUONGO","SHEFFIELD BW","AUSTRALIA",176,66,28,"C",72
"CF","A. TAGGART","Free Agents","AUSTRALIA",183,69,27,"C",72
"CF","G. MONCINI","BENEVENTO","ITALY",184,75,24,"C",72
"LWF","RODRIGO PIMPÃO","CSA","BRAZIL",176,71,33,"B",72
"CB","J. CHESTER","STOKE RW","WALES",180,79,31,"B",72
"CB","M. CORONEL","GIMNASIA LA PLATA","ARGENTINA",180,82,31,"C",72
"CMF","PEDRO MOSQUERA","HUESCA RA","SPAIN",184,77,32,"C",72
"RMF","B. CARRASCO","PALESTINO","CHILE",169,64,29,"D",72
"AMF","RENATO CAJÁ","JUVENTUDE","BRAZIL",173,70,36,"C",72
"GK","R. RIOU","CAEN","FRANCE",189,81,33,"C",72
"RB","J. SALA","SPEZIA","ITALY",181,75,29,"E",72
"CB","P. BAUER","PRESTON WB","GERMANY",192,88,28,"C",72
"GK","D. SCHMIDT","SINT-TRUIDEN","JAPAN",197,88,28,"C",72
"CF","F. AVENATTI","STANDARD LIÈGE","URUGUAY",196,86,27,"C",72
"LB","RAÚL GARCÍA","VALLADOLID MB","SPAIN",175,72,31,"D",72
"GK","A. BRIGNOLI","EMPOLI","ITALY",187,74,29,"A",72
"AMF","J. DEZI","PARMA","ITALY",178,69,28,"C",72
"GK","C. PINSOGLIO","JUVENTUS","ITALY",188,85,30,"C",72
"CB","L. MOORE","READING BW","ENGLAND",185,86,27,"C",72
"RB","R. DE LAET","ANTWERP","BELGIUM",186,77,32,"C",72
"CB","H. MENOSSE","DEPORTIVO CALI","URUGUAY",183,78,33,"C",72
"RMF","S. MOLINA","CROTONE","ITALY",177,74,28,"C",72
"RWF","WELLINGTON SILVA","FLUMINENSE","BRAZIL",170,64,27,"C",72
"CB","M. VALJENT","MALLORCA RN","SLOVAKIA",187,83,25,"B",72
"RWF","DAVID FERREIRO","HUESCA RA","SPAIN",170,60,32,"B",72
"LWF","A. DI GAUDIO","HELLAS VERONA","ITALY",169,63,31,"C",72
"DMF","F. VIVIANI","SPAL","ITALY",180,75,28,"C",72
"LB","JUNCÀ","VIGO AB","SPAIN",178,67,27,"C",72
"RB","F. VESELI","SALERNITANA","ALBANIA",183,80,28,"C",72
"CB","A. STRUNA","Free Agents","SLOVENIA",188,81,30,"C",72
"CB","JUANMA","FUENLABRADA A","SPAIN",186,79,38,"B",72
"CMF","H. LANSBURY","ASTON RB","ENGLAND",183,85,30,"C",72
"CB","LUIS HERNÁNDEZ","MÁLAGA AB","SPAIN",183,75,31,"C",72
"CB","J. BABIN","GIJÓN RB","FRANCE",181,91,34,"B",72
"CF","YURI","PONFERRADA AB","BRAZIL",186,78,38,"C",72
"LB","ADAY","GIRONA R","SPAIN",179,75,33,"C",72
"CB","C. AVINEL","AJACCIO","FRANCE",187,84,34,"C",72
"CB","J. GRADIT","RC LENS","FRANCE",180,75,28,"C",72
"GK","D. PETRIC","NANTES","SERBIA",186,80,32,"C",72
"GK","A. SMITHIES","CARDIFF B","ENGLAND",185,84,30,"C",72
"RMF","P. ROBERTS","MANCHESTER B","ENGLAND",167,58,23,"C",72
"CF","C. WOODROW","BARNSLEY R","ENGLAND",184,78,26,"C",72
"CF","M. WAGHORN","DERBY WB","ENGLAND",178,83,30,"C",72
"DMF","P. GALLAGHER","PRESTON WB","SCOTLAND",187,79,36,"C",72
"RWF","J. RUSSELL","Free Agents","SCOTLAND",177,70,30,"C",72
"CF","P. BAMFORD","LEEDS W","ENGLAND",185,71,27,"B",72
"AMF","VALDÍVIA","AVAÍ","BRAZIL",174,66,26,"C",72
"GK","E. JAKUPOVIC","LEICESTER B","SWITZERLAND",191,85,36,"C",72
"RWF","Y. N'GBAKOTO","GUINGAMP","CONGO DR",173,69,28,"C",72
"RB","G. BELAUD","PARIS","FRANCE",177,76,34,"C",72
"GK","G. GALLON","TROYES","FRANCE",186,79,27,"C",72
"RWF","C. BRAVO","Free Agents","CHILE",168,65,27,"C",72
"CB","D. LENIHAN","BLACKBURN BW","IRELAND",178,76,26,"B",72
"DMF","J. KANKAVA","Free Agents","GEORGIA",176,75,34,"C",72
"CF","R. ZOZULYA","ALBACETE BN","UKRAINE",176,62,31,"C",72
"RB","EDUARDO","CEARÁ","BRAZIL",171,70,34,"C",72
"LB","G. FRIEND","BIRMINGHAM B","ENGLAND",188,83,33,"C",72
"SS","L. TOMLIN","CARDIFF B","ENGLAND",180,74,31,"B",72
"RB","FABIANO","DENIZLISPOR","BRAZIL",188,82,29,"C",72
"CMF","G. SAVILLE","MIDDLESBROUGH RW","NORTHERN IRELAND",176,73,27,"C",72
"CB","D. WUYTENS","WAASLAND-BEVEREN","BELGIUM",183,80,29,"D",72
"CF","L. JUTKIEWICZ","BIRMINGHAM B","ENGLAND",185,78,31,"C",72
"LB","QUINI","GRANADA RB","SPAIN",178,74,31,"C",72
"RWF","M. SPROCATI","PARMA","ITALY",178,70,27,"C",72
"RMF","L. PAGANINI","LECCE","ITALY",177,70,27,"C",72
"RB","A. BARRIOS","UNIVERSIDAD DE CHILE","CHILE",183,74,29,"C",72
"CF","B. JEANNOT","CAEN","FRANCE",183,78,28,"D",72
"DMF","A. ABRASHI","Free Agents","ALBANIA",172,71,30,"C",72
"RB","ANTOÑITO","VALLADOLID MB","SPAIN",173,65,33,"C",72
"LB","L. VILLALBA","ALDOSIVI","ARGENTINA",177,73,26,"C",72
"RB","N. BREITENBRUCH","DEFENSA Y JUSTICIA","ARGENTINA",178,76,25,"C",72
"LWF","PEDRO HENRIQUE","KAYSERISPOR","BRAZIL",179,73,30,"B",72
"GK","M. MOHAMEDI","Free Agents","MOROCCO",190,89,31,"C",72
"LB","U. GARCIA","YOUNG BOYS","SWITZERLAND",182,77,24,"C",72
"CMF","W. KAPTOUM","SEVILLA TRIANA VB","CAMEROON",174,71,24,"C",72
"CMF","L. MAZZITELLI","SASSUOLO","ITALY",184,76,25,"C",72
"CF","M. LE BIHAN","AUXERRE","FRANCE",185,85,30,"B",72
"GK","P. ILIEV","Free Agents","BULGARIA",182,70,29,"C",72
"AMF","L. VILLAFÁÑEZ","PANATHINAIKOS","ARGENTINA",171,65,29,"C",72
"CF","L. MANCUSO","EMPOLI","ITALY",182,78,28,"C",72
"CB","W. DAMMERS","GRONINGEN","NETHERLANDS",185,68,25,"C",72
"DMF","C. LEEMANS","PEC ZWOLLE","NETHERLANDS",186,77,25,"A",72
"CB","M. SIMIC","Free Agents","MONTENEGRO",186,79,33,"C",72
"DMF","A. FARÍAS","PALESTINO","ARGENTINA",179,70,33,"C",72
"CF","JUAN MUÑOZ","LEGANÉS AB","SPAIN",187,78,25,"C",72
"AMF","A. SCHENETTI","VIRTUS ENTELLA","ITALY",175,72,29,"C",72
"GK","BRUNO VARELA","VITÓRIA GUIMARÃES","PORTUGAL",191,87,26,"C",72
"GK","M. BETTINELLI","MIDDLESBROUGH RW","ENGLAND",194,82,28,"B",72
"GK","I. PROVEDEL","EMPOLI","ITALY",192,82,26,"C",72
"RWF","V. PARIGINI","GENOA","ITALY",180,70,24,"C",72
"AMF","R. GAULD","FARENSE","SCOTLAND",169,61,25,"B",72
"RWF","PEDRO SÁNCHEZ","ALBACETE BN","SPAIN",175,74,34,"C",72
"AMF","L. MOROSINI","BRESCIA BA","ITALY",176,74,25,"C",72
"GK","A. CORDAZ","CROTONE","ITALY",188,83,37,"C",72
"GK","B. BIALKOWSKI","MILLWALL BW","POLAND",194,86,33,"D",72
"RB","C. CHRISTIE","NOTTINGHAM RW","IRELAND",188,78,28,"C",72
"CMF","YAGO FELIPE","FLUMINENSE","BRAZIL",174,69,25,"C",72
"RMF","C. LOMBARDI","SALERNITANA","ITALY",180,75,25,"C",72
"LWF","R. KISHNA","ADO DEN HAAG","NETHERLANDS",183,77,25,"C",72
"AMF","M. ARAMU","VENEZIA","ITALY",180,67,25,"C",72
"CB","PHILIPE SAMPAIO","GUINGAMP","BRAZIL",191,89,26,"C",72
"LB","B. MARTELLA","BRESCIA BA","ITALY",184,78,28,"B",72
"GK","J. BUTEZ","ANTWERP","FRANCE",188,83,25,"C",72
"CF","CRISTO GONZÁLEZ","UDINESE","SPAIN",178,74,23,"C",72
"RB","M. LINNES","GALATASARAY","NORWAY",177,72,29,"B",72
"GK","RAFAEL DEFENDI","FARENSE","BRAZIL",191,88,37,"C",72
"CF","K. KODRO","BILBAO BR","BOSNIA AND HERZEGOVINA",188,80,27,"C",72
"DMF","K. BIELIK","DERBY WB","POLAND",189,78,22,"C",72
"CB","M. CLARKE","DERBY WB","ENGLAND",185,83,24,"C",72
"DMF","J. FULTON","SWANSEA W","SCOTLAND",178,68,26,"D",72
"SS","JUNINHO QUIXADÁ","CEARÁ","BRAZIL",170,63,35,"C",72
"GK","I. ŠEHIC","KONYASPOR","BOSNIA AND HERZEGOVINA",190,85,32,"C",72
"GK","F. NITA","SPARTA PRAHA","ROMANIA",185,76,33,"C",72
"LB","F. MLADENOVIC","Free Agents","SERBIA",180,65,29,"C",72
"CMF","R. ALMEIDA","Free Agents","AZERBAIJAN",184,68,31,"C",72
"RWF","S. GÜMÜS","FENERBAHÇE","TURKEY",179,71,26,"C",72
"RB","P. STOJANOVIC","DINAMO ZAGREB","SLOVENIA",178,72,25,"B",72
"RMF","M. GORDEYCHUK","Free Agents","BELARUS",176,74,31,"C",72
"CB","Y. BARBET","QUEEN'S PARK BW","FRANCE",187,82,27,"C",72
"SS","M. MAHI","UTRECHT","MOROCCO",181,69,26,"C",72
"LWF","K. PETERSON","SWANSEA W","SWEDEN",180,70,26,"C",72
"CF","S. MOUNIÉ","BREST","BENIN",190,83,26,"B",72
"CMF","I. COLMAN","ARGENTINOS JUNIORS","ARGENTINA",173,68,25,"C",72
"CMF","S. TRONSTAD","VITESSE","NORWAY",174,70,25,"C",72
"LB","R. COLY","NICE","SENEGAL",185,70,25,"C",72
"RMF","F. MATTIELLO","SPEZIA","ITALY",184,70,25,"D",72
"DMF","Y. BODIGER","CÁDIZ AA","FRANCE",188,80,25,"C",72
"LB","ADRIÁN MARÍN","ÁLAVA AB","SPAIN",181,73,23,"C",72
"DMF","J. RODRÍGUEZ","ONCE CALDAS","COLOMBIA",180,70,28,"D",72
"CB","A. CALABRESI","BOLOGNA","ITALY",186,75,24,"C",72
"CMF","V. KOZIELLO","MADEIRA BP","FRANCE",168,58,25,"D",72
"AMF","JOSÉ ÁNGEL POZO","VALLECAS BR","SPAIN",171,67,24,"C",72
"RWF","D. VERDE","AEK ATHENS","ITALY",168,64,24,"C",72
"CMF","L. BAKER","TRABZONSPOR","ENGLAND",182,72,25,"C",72
"RB","S. JANKO","PORTO","SWITZERLAND",178,83,25,"C",72
"RWF","T. NEDELEV","Free Agents","BULGARIA",176,74,27,"C",72
"AMF","Z. KALMÁR","Free Agents","HUNGARY",185,78,25,"C",72
"CB","A. CALLENS","Free Agents","PERU",186,77,28,"C",72
"GK","S. GRYTEBUST","KØBENHAVN","NORWAY",188,80,31,"C",72
"CF","L. VIBE","MIDTJYLLAND","DENMARK",181,73,33,"C",72
"LMF","W. CAMACHO","DEFENSA Y JUSTICIA","URUGUAY",177,70,34,"C",72
"DMF","D. LEMOS","PATRONATO","ARGENTINA",178,75,31,"C",72
"RB","N. TRIPICHIO","DEFENSA Y JUSTICIA","ARGENTINA",175,61,24,"C",72
"SS","E. RAMÍREZ","GIMNASIA LA PLATA","ARGENTINA",170,62,24,"C",72
"RMF","D. SOSA","ARGENTINOS JUNIORS","ARGENTINA",170,70,29,"C",72
"CMF","R. CECCHINI","UNIÓN","ARGENTINA",180,77,24,"C",72
"CB","G. LANARO","UNIVERSIDAD CATÓLICA","ARGENTINA",186,84,34,"C",72
"LWF","J. VARGAS","UNIÓN LA CALERA","CHILE",170,69,23,"C",72
"CF","Y. SUZUKI","SINT-TRUIDEN","JAPAN",182,75,24,"C",72
"CB","Y. NAKAYAMA","PEC ZWOLLE","JAPAN",181,76,23,"B",72
"DMF","J. BALLÓN","ALIANZA LIMA","PERU",181,71,32,"B",72
"CMF","A. BROWNE","PRESTON WB","IRELAND",179,71,25,"C",72
"CF","J. HUGILL","NORWICH YG","ENGLAND",183,75,28,"C",72
"CB","F. OGIER","CLERMONT","FRANCE",183,73,31,"C",72
"AMF","J. BERTHOMIER","CLERMONT","FRANCE",177,74,30,"C",72
"LB","MARCELO HERMES","MARÍTIMO","BRAZIL",177,68,25,"C",72
"AMF","LINCOLN","SANTA CLARA","BRAZIL",178,65,22,"C",72
"RB","SAMUEL XAVIER","CEARÁ","BRAZIL",166,67,30,"C",72
"RB","L. DICKMANN","SPAL","ITALY",177,70,24,"C",72
"CB","M. MODOLO","VENEZIA","ITALY",186,80,31,"B",72
"CB","YGOR NOGUEIRA","GIL VICENTE","BRAZIL",187,83,25,"B",72
"LB","B. MYKHAYLICHENKO","ANDERLECHT","UKRAINE",178,73,23,"C",72
"GK","J. BLASWICH","HERACLES","GERMANY",193,88,29,"C",72
"GK","MANOLO REINA","MALLORCA RN","SPAIN",186,81,35,"C",72
"CF","JUAN VILLAR","ALMERÍA RB","SPAIN",182,72,32,"C",72
"GK","H. HALLDÓRSSON","Free Agents","ICELAND",193,87,36,"C",72
"CF","L. BARRIOS","GIMNASIA LA PLATA","PARAGUAY",187,83,36,"C",72
"CB","E. HOVLAND","Free Agents","NORWAY",191,90,31,"C",72
"CB","R. GABRIELSEN","TOULOUSE","NORWAY",186,87,28,"C",72
"CMF","J. GREGUŠ","Free Agents","SLOVAKIA",189,70,29,"C",72
"LB","A. ASHRAF","Free Agents","EGYPT",175,67,29,"C",72
"RB","E. DASA","VITESSE","ISRAEL",170,62,28,"C",72
"LMF","IVÁN SÁNCHEZ","BIRMINGHAM B","SPAIN",174,64,28,"B",72
"RB","M. BAKAKIS","AEK ATHENS","GREECE",175,65,29,"C",72
"DMF","K. MALINOV","Free Agents","BULGARIA",170,67,26,"C",72
"CB","J. LAPORTE","LORIENT","FRANCE",185,82,27,"C",72
"CB","GONÇALO SILVA","BELENENSES","PORTUGAL",186,79,29,"C",72
"DMF","R. STRIEDER","PEC ZWOLLE","GERMANY",174,69,28,"C",72
"CMF","M. ROHDÉN","FROSINONE","SWEDEN",182,76,29,"C",72
"DMF","LUCAS TORRÓ","PAMPLONA RA","SPAIN",190,77,26,"D",72
"DMF","C. MARTINS","YOUNG BOYS","LUXEMBOURG",187,79,23,"C",72
"LB","F. DIMARCO","HELLAS VERONA","ITALY",174,78,23,"C",72
"CMF","Q. LAÇI","AJACCIO","ALBANIA",180,69,24,"C",72
"GK","F. WOODMAN","SWANSEA W","ENGLAND",187,77,23,"B",72
"AMF","FRANCISCO GERALDES","RIO AVE","PORTUGAL",175,67,25,"C",72
"CF","J. ORTIZ","Free Agents","COSTA RICA",180,72,28,"C",72
"CMF","A. TELLO","BENEVENTO","COLOMBIA",181,78,24,"C",72
"DMF","B. ROVIRA","ATLÉTICO NACIONAL","COLOMBIA",177,80,24,"C",72
"CF","H. PRECIADO","SHENZHEN KAISA","COLOMBIA",182,70,26,"C",72
"RWF","MIGUEL CARDOSO","BELENENSES","PORTUGAL",176,74,26,"C",72
"RWF","I. MBENZA","HUDDERSFIELD BW","BELGIUM",187,77,24,"C",72
"GK","JUAN SORIANO","SEVILLA NERVIÓN BR","SPAIN",185,78,23,"C",72
"RB","S. SAMBIA","MONTPELLIER","FRANCE",185,73,24,"C",72
"DMF","MATHEUS SALES","CORITIBA","BRAZIL",178,69,25,"C",72
"CF","A. NOVAKOVICH","FROSINONE","USA",193,78,24,"D",72
"DMF","A. DIOUSSÉ","ANKARAGÜCÜ","SENEGAL",175,68,23,"C",72
"CB","M. ERLIC","SPEZIA","CROATIA",193,88,22,"D",72
"RB","G. TROUPÉE","UTRECHT","NETHERLANDS",180,72,22,"C",72
"CMF","G. CROCIATA","CROTONE","ITALY",174,67,23,"C",72
"CF","Y. MEÏTÉ","READING BW","CÔTE D'IVOIRE",184,82,24,"D",72
"CB","M. GUANINI","NEWELL'S OLD BOYS","ARGENTINA",191,86,24,"C",72
"LMF","G. SUAZO","COLO COLO","CHILE",178,70,23,"C",72
"RWF","S. OJO","CARDIFF B","ENGLAND",179,81,23,"E",72
"LB","V. N'SIMBA","CLERMONT","CONGO DR",167,67,27,"C",72
"LWF","JOSÉ CARLOS LAZO","ALMERÍA RB","SPAIN",180,69,24,"C",72
"LWF","BURGUI","ÁLAVA AB","SPAIN",184,75,27,"C",72
"RWF","ALEJO","CÁDIZ AA","SPAIN",186,76,25,"C",72
"CF","F. AYE","BRESCIA BA","FRANCE",184,75,23,"C",72
"CB","E. CAPRADOSSI","SPEZIA","ITALY",185,78,24,"C",72
"DMF","M. JEVTOVIC","KONYASPOR","SERBIA",194,83,27,"D",72
"CF","I. TONEY","BRENTFORD RW","ENGLAND",179,70,24,"B",72
"RWF","THIAGO LOPES","CORITIBA","BRAZIL",178,78,24,"C",72
"RWF","V. CERNÝ","TWENTE","CZECH REPUBLIC",178,68,23,"A",72
"LB","G. GUTIÉRREZ","ATLÉTICO BUCARAMANGA","COLOMBIA",170,72,30,"C",72
"RWF","J. VÁSQUEZ","DEPORTIVO CALI","COLOMBIA",176,78,25,"A",72
"RB","D. DELGADO","INDEPENDIENTE MEDELLÍN","COLOMBIA",176,70,28,"C",72
"CMF","G. ZARFINO","TENERIFE AB","URUGUAY",184,78,29,"C",72
"CF","W. GONZÁLEZ","EVERTON","PARAGUAY",185,79,25,"C",72
"CMF","D. POHA","VITÓRIA GUIMARÃES","FRANCE",173,72,23,"C",72
"AMF","FRAN VILLALBA","ALMERÍA RB","SPAIN",171,63,22,"C",72
"LWF","E. HANSSON","FORTUNA SITTARD","NORWAY",172,64,22,"B",72
"RWF","SERGI CANÓS","BRENTFORD RW","SPAIN",178,75,23,"C",72
"LB","LÉO","SÃO PAULO","BRAZIL",183,71,24,"C",72
"CF","A. PANYUKOV","URAL","RUSSIA",178,77,26,"D",72
"CMF","F. HENRÍQUEZ","GODOY CRUZ","ARGENTINA",185,74,25,"C",72
"GK","M. VERRIPS","SHEFFIELD RB","NETHERLANDS",195,90,24,"C",72
"LB","JUNINHO CAPIXABA","BAHIA","BRAZIL",176,63,23,"C",72
"LB","MARLON XAVIER","TRABZONSPOR","BRAZIL",173,68,23,"C",72
"LWF","CANTALAPIEDRA","PANATHINAIKOS","SPAIN",177,67,24,"C",72
"CF","RAFA MIR","HUESCA RA","SPAIN",191,87,23,"C",72
"AMF","C. BUDESCU","Free Agents","ROMANIA",184,85,31,"C",72
"CF","A. HODŽIC","Free Agents","BOSNIA AND HERZEGOVINA",181,76,26,"C",72
"DMF","JOBSON","SANTOS","BRAZIL",185,80,25,"C",72
"GK","B. PEACOCK-FARRELL","BURNLEY RB","NORTHERN IRELAND",192,73,24,"C",72
"RWF","J. EFMORFIDIS","RKC WAALWIJK","GREECE",173,68,24,"D",72
"AMF","Q. BOISGARD","LORIENT","FRANCE",174,75,23,"C",72
"CF","P. CUCCHI","SANTA FE","ARGENTINA",180,80,27,"C",72
"CB","J. RODON","SWANSEA W","WALES",190,76,23,"C",72
"SS","L. COMAS","PATRONATO","ARGENTINA",172,72,25,"C",72
"LB","G. ROJAS","SAN LORENZO","ARGENTINA",172,68,23,"C",72
"CB","MAURÍCIO","PORTIMONENSE","BRAZIL",183,82,28,"B",72
"RWF","LOURENCY RODRIGUES","GIL VICENTE","BRAZIL",178,74,24,"C",72
"CB","C. GOGOUA","ROTOR VOLGOGRAD","CÔTE D'IVOIRE",190,84,26,"C",72
"CMF","R. SCHOOFS","MECHELEN","BELGIUM",178,69,26,"C",72
"LWF","N. SILVA","ARGENTINOS JUNIORS","ARGENTINA",162,58,30,"C",72
"RB","C. ADJAPONG","SASSUOLO","ITALY",180,74,22,"C",72
"CMF","J. PEREYRA","FAMALICÃO","ARGENTINA",181,72,22,"C",72
